Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Executada Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
2025-06-29T16:20:57.406762800;ACC003;WEGE3;1;8650;8650;8650;21.65;187272.50;187272.50;187272.50;TRADER471
2025-06-29T16:20:57.406762800;ACC009;VALE3;1;1672;1672;1672;25.93;43354.96;43354.96;43354.96;TRADER908
2025-06-29T16:20:57.406762800;ACC010;ABEV3;2;7698;7698;7698;23.54;181210.92;181210.92;181210.92;TRADER301
2025-06-29T16:20:57.406762800;ACC002;PETR4;1;4365;4365;4365;27.84;121521.60;121521.60;121521.60;TRADER159
2025-06-29T16:20:57.406762800;ACC010;BBAS3;1;1182;1182;1182;25.78;30471.96;30471.96;30471.96;TRADER18
2025-06-29T16:20:57.406762800;ACC006;SUZB3;2;7436;7436;7436;15.29;113696.44;113696.44;113696.44;TRADER241
2025-06-29T16:20:57.406762800;ACC010;RENT3;1;3793;3793;3793;12.40;47033.20;47033.20;47033.20;TRADER835
2025-06-29T16:20:57.406762800;ACC006;BBAS3;2;3727;3727;3727;24.18;90118.86;90118.86;90118.86;TRADER741
2025-06-29T16:20:57.406762800;ACC003;VALE3;2;3460;3460;3460;26.09;90271.40;90271.40;90271.40;TRADER5
2025-06-29T16:20:57.406762800;ACC009;WEGE3;2;2923;2923;2923;16.51;48258.73;48258.73;48258.73;TRADER113
2025-06-29T16:20:57.406762800;ACC007;BBAS3;1;5940;5940;5940;26.48;157291.20;157291.20;157291.20;TRADER809
2025-06-29T16:20:57.406762800;ACC006;WEGE3;2;3560;3560;3560;16.74;59594.40;59594.40;59594.40;TRADER827
2025-06-29T16:20:57.406762800;ACC008;ITUB4;1;5469;5469;5469;25.80;141100.20;141100.20;141100.20;TRADER365
2025-06-29T16:20:57.406762800;ACC004;BBDC4;2;9253;9253;9253;25.16;232805.48;232805.48;232805.48;TRADER287
2025-06-29T16:20:57.406762800;ACC004;ABEV3;1;9848;9848;9848;25.41;250237.68;250237.68;250237.68;TRADER909
2025-06-29T16:20:57.406762800;ACC007;SUZB3;1;1290;1290;1290;29.51;38067.90;38067.90;38067.90;TRADER944
2025-06-29T16:20:57.406762800;ACC006;RENT3;2;8942;8942;8942;23.55;210584.10;210584.10;210584.10;TRADER917
2025-06-29T16:20:57.406762800;ACC008;RENT3;1;8032;8032;8032;21.64;173812.48;173812.48;173812.48;TRADER788
2025-06-29T16:20:57.406762800;ACC008;WEGE3;2;9983;9983;9983;17.05;170210.15;170210.15;170210.15;TRADER356
2025-06-29T16:20:57.406762800;ACC006;WEGE3;2;8095;8095;8095;29.04;235078.80;235078.80;235078.80;TRADER430
2025-06-29T16:20:57.406762800;ACC004;BBAS3;1;7654;7654;7654;11.15;85342.10;85342.10;85342.10;TRADER895
2025-06-29T16:20:57.406762800;ACC001;RENT3;1;6785;6785;6785;17.12;116159.20;116159.20;116159.20;TRADER545
2025-06-29T16:20:57.406762800;ACC008;BBAS3;1;7498;7498;7498;20.69;155133.62;155133.62;155133.62;TRADER750
2025-06-29T16:20:57.406762800;ACC002;PETR4;2;6579;6579;6579;15.98;105132.42;105132.42;105132.42;TRADER393
2025-06-29T16:20:57.406762800;ACC001;ABEV3;2;3972;3972;3972;10.17;40395.24;40395.24;40395.24;TRADER534
2025-06-29T16:20:57.406762800;ACC004;BBDC4;2;5978;5978;5978;27.34;163438.52;163438.52;163438.52;TRADER729
2025-06-29T16:20:57.406762800;ACC004;RENT3;1;2099;2099;2099;17.66;37068.34;37068.34;37068.34;TRADER293
2025-06-29T16:20:57.406762800;ACC001;ABEV3;1;4635;4635;4635;29.16;135156.60;135156.60;135156.60;TRADER72
2025-06-29T16:20:57.406762800;ACC007;RENT3;2;7107;7107;7107;20.14;143134.98;143134.98;143134.98;TRADER831
2025-06-29T16:20:57.406762800;ACC004;PETR4;2;9850;9850;9850;28.63;282005.50;282005.50;282005.50;TRADER905
2025-06-29T16:20:57.406762800;ACC004;PETR4;2;1223;1223;1223;11.30;13819.90;13819.90;13819.90;TRADER61
2025-06-29T16:20:57.406762800;ACC008;PETR4;2;9108;9108;9108;16.12;146820.96;146820.96;146820.96;TRADER203
2025-06-29T16:20:57.406762800;ACC005;BBAS3;1;8005;8005;8005;20.68;165543.40;165543.40;165543.40;TRADER645
2025-06-29T16:20:57.406762800;ACC009;WEGE3;1;2347;2347;2347;29.67;69635.49;69635.49;69635.49;TRADER548
2025-06-29T16:20:57.406762800;ACC002;PETR4;1;5325;5325;5325;19.82;105541.50;105541.50;105541.50;TRADER847
2025-06-29T16:20:57.406762800;ACC004;BBAS3;1;2079;2079;2079;26.23;54532.17;54532.17;54532.17;TRADER226
2025-06-29T16:20:57.406762800;ACC009;ABEV3;1;3161;3161;3161;15.33;48458.13;48458.13;48458.13;TRADER12
2025-06-29T16:20:57.406762800;ACC002;VALE3;1;9638;9638;9638;28.20;271791.60;271791.60;271791.60;TRADER607
2025-06-29T16:20:57.406762800;ACC010;VALE3;2;4599;4599;4599;26.12;120125.88;120125.88;120125.88;TRADER943
2025-06-29T16:20:57.406762800;ACC005;WEGE3;2;7073;7073;7073;14.60;103265.80;103265.80;103265.80;TRADER335
2025-06-29T16:20:57.406762800;ACC002;WEGE3;2;6042;6042;6042;16.70;100901.40;100901.40;100901.40;TRADER534
2025-06-29T16:20:57.406762800;ACC001;VALE3;2;6531;6531;6531;17.87;116708.97;116708.97;116708.97;TRADER350
2025-06-29T16:20:57.406762800;ACC004;BBAS3;2;6683;6683;6683;20.01;133726.83;133726.83;133726.83;TRADER197
2025-06-29T16:20:57.406762800;ACC001;ITUB4;2;9448;9448;9448;15.58;147199.84;147199.84;147199.84;TRADER393
2025-06-29T16:20:57.406762800;ACC002;BBAS3;1;6174;6174;6174;25.65;158363.10;158363.10;158363.10;TRADER858
2025-06-29T16:20:57.406762800;ACC001;ITUB4;2;5612;5612;5612;19.47;109265.64;109265.64;109265.64;TRADER816
2025-06-29T16:20:57.406762800;ACC001;BBAS3;1;2653;2653;2653;15.87;42103.11;42103.11;42103.11;TRADER817
2025-06-29T16:20:57.406762800;ACC005;BBDC4;1;9280;9280;9280;24.50;227360.00;227360.00;227360.00;TRADER637
2025-06-29T16:20:57.406762800;ACC004;ITUB4;2;1199;1199;1199;19.08;22876.92;22876.92;22876.92;TRADER539
2025-06-29T16:20:57.406762800;ACC005;ITUB4;2;3584;3584;3584;22.78;81643.52;81643.52;81643.52;TRADER758
2025-06-29T16:20:57.406762800;ACC009;BBAS3;1;8852;8852;8852;27.48;243252.96;243252.96;243252.96;TRADER294
2025-06-29T16:20:57.406762800;ACC002;ITUB4;1;9203;9203;9203;12.19;112184.57;112184.57;112184.57;TRADER465
2025-06-29T16:20:57.406762800;ACC007;VALE3;2;3346;3346;3346;13.28;44434.88;44434.88;44434.88;TRADER957
2025-06-29T16:20:57.406762800;ACC007;VALE3;1;1821;1821;1821;26.40;48074.40;48074.40;48074.40;TRADER435
2025-06-29T16:20:57.406762800;ACC004;SUZB3;1;8190;8190;8190;27.18;222604.20;222604.20;222604.20;TRADER792
2025-06-29T16:20:57.406762800;ACC002;RADL3;2;3967;3967;3967;18.67;74063.89;74063.89;74063.89;TRADER423
2025-06-29T16:20:57.406762800;ACC006;WEGE3;1;8057;8057;8057;17.11;137855.27;137855.27;137855.27;TRADER690
2025-06-29T16:20:57.406762800;ACC006;RADL3;1;7861;7861;7861;27.55;216570.55;216570.55;216570.55;TRADER264
2025-06-29T16:20:57.406762800;ACC005;SUZB3;2;6617;6617;6617;27.49;181901.33;181901.33;181901.33;TRADER194
2025-06-29T16:20:57.406762800;ACC006;BBAS3;2;9234;9234;9234;17.88;165103.92;165103.92;165103.92;TRADER563
2025-06-29T16:20:57.406762800;ACC007;PETR4;2;6119;6119;6119;20.05;122685.95;122685.95;122685.95;TRADER339
2025-06-29T16:20:57.406762800;ACC008;ABEV3;2;2723;2723;2723;22.61;61567.03;61567.03;61567.03;TRADER167
2025-06-29T16:20:57.406762800;ACC009;ITUB4;1;6528;6528;6528;25.23;164701.44;164701.44;164701.44;TRADER647
2025-06-29T16:20:57.406762800;ACC002;ITUB4;2;9144;9144;9144;21.84;199704.96;199704.96;199704.96;TRADER458
2025-06-29T16:20:57.406762800;ACC004;ABEV3;1;1295;1295;1295;15.63;20240.85;20240.85;20240.85;TRADER330
2025-06-29T16:20:57.406762800;ACC001;RENT3;2;3222;3222;3222;11.17;35989.74;35989.74;35989.74;TRADER650
2025-06-29T16:20:57.406762800;ACC007;RADL3;2;4479;4479;4479;23.13;103599.27;103599.27;103599.27;TRADER225
2025-06-29T16:20:57.406762800;ACC003;VALE3;1;1774;1774;1774;18.71;33191.54;33191.54;33191.54;TRADER568
2025-06-29T16:20:57.406762800;ACC002;BBAS3;2;7833;7833;7833;16.97;132926.01;132926.01;132926.01;TRADER324
2025-06-29T16:20:57.406762800;ACC004;BBDC4;1;5027;5027;5027;25.99;130651.73;130651.73;130651.73;TRADER239
2025-06-29T16:20:57.406762800;ACC008;BBDC4;1;1212;1212;1212;29.00;35148.00;35148.00;35148.00;TRADER279
2025-06-29T16:20:57.406762800;ACC008;BBDC4;1;7687;7687;7687;20.72;159274.64;159274.64;159274.64;TRADER605
2025-06-29T16:20:57.406762800;ACC006;SUZB3;1;1859;1859;1859;15.03;27940.77;27940.77;27940.77;TRADER332
2025-06-29T16:20:57.406762800;ACC002;VALE3;1;3761;3761;3761;22.27;83757.47;83757.47;83757.47;TRADER82
2025-06-29T16:20:57.406762800;ACC009;ITUB4;2;4739;4739;4739;10.86;51465.54;51465.54;51465.54;TRADER441
2025-06-29T16:20:57.406762800;ACC006;RENT3;2;8964;8964;8964;23.26;208502.64;208502.64;208502.64;TRADER941
2025-06-29T16:20:57.406762800;ACC002;BBAS3;1;4471;4471;4471;25.48;113921.08;113921.08;113921.08;TRADER99
2025-06-29T16:20:57.406762800;ACC002;BBAS3;1;3349;3349;3349;21.29;71300.21;71300.21;71300.21;TRADER191
2025-06-29T16:20:57.418267100;ACC009;RADL3;2;6365;6365;6365;28.18;179365.70;179365.70;179365.70;TRADER967
2025-06-29T16:20:57.418267100;ACC010;RENT3;2;6257;6257;6257;10.80;67575.60;67575.60;67575.60;TRADER305
2025-06-29T16:20:57.418267100;ACC009;SUZB3;2;5015;5015;5015;21.00;105315.00;105315.00;105315.00;TRADER333
2025-06-29T16:20:57.418267100;ACC001;ITUB4;2;3878;3878;3878;22.52;87332.56;87332.56;87332.56;TRADER810
2025-06-29T16:20:57.418267100;ACC008;ABEV3;1;7485;7485;7485;28.55;213696.75;213696.75;213696.75;TRADER479
2025-06-29T16:20:57.418267100;ACC004;ABEV3;1;4074;4074;4074;25.79;105068.46;105068.46;105068.46;TRADER13
2025-06-29T16:20:57.418267100;ACC009;RENT3;2;7377;7377;7377;21.62;159490.74;159490.74;159490.74;TRADER101
2025-06-29T16:20:57.418267100;ACC006;VALE3;2;9026;9026;9026;20.23;182595.98;182595.98;182595.98;TRADER837
2025-06-29T16:20:57.418267100;ACC002;ABEV3;1;2351;2351;2351;18.26;42929.26;42929.26;42929.26;TRADER869
2025-06-29T16:20:57.418267100;ACC006;PETR4;2;4709;4709;4709;29.23;137644.07;137644.07;137644.07;TRADER824
2025-06-29T16:20:57.418267100;ACC004;ITUB4;1;2624;2624;2624;28.60;75046.40;75046.40;75046.40;TRADER905
2025-06-29T16:20:57.418267100;ACC010;ABEV3;2;2790;2790;2790;15.19;42380.10;42380.10;42380.10;TRADER45
2025-06-29T16:20:57.418267100;ACC002;ABEV3;1;5518;5518;5518;10.39;57332.02;57332.02;57332.02;TRADER164
2025-06-29T16:20:57.418267100;ACC003;RENT3;2;5354;5354;5354;11.26;60286.04;60286.04;60286.04;TRADER778
2025-06-29T16:20:57.418267100;ACC007;VALE3;2;5129;5129;5129;13.40;68728.60;68728.60;68728.60;TRADER440
2025-06-29T16:20:57.418267100;ACC006;RENT3;2;5667;5667;5667;19.15;108523.05;108523.05;108523.05;TRADER465
2025-06-29T16:20:57.418267100;ACC002;PETR4;1;6961;6961;6961;18.91;131632.51;131632.51;131632.51;TRADER817
2025-06-29T16:20:57.418267100;ACC009;BBDC4;1;4029;4029;4029;22.98;92586.42;92586.42;92586.42;TRADER223
2025-06-29T16:20:57.418267100;ACC010;SUZB3;1;6998;6998;6998;20.72;144998.56;144998.56;144998.56;TRADER400
2025-06-29T16:20:57.418267100;ACC003;BBAS3;2;7477;7477;7477;24.82;185579.14;185579.14;185579.14;TRADER720
2025-06-29T16:20:57.418267100;ACC009;VALE3;1;4858;4858;4858;10.42;50620.36;50620.36;50620.36;TRADER920
2025-06-29T16:20:57.418267100;ACC007;ITUB4;1;5580;5580;5580;11.20;62496.00;62496.00;62496.00;TRADER77
2025-06-29T16:20:57.418267100;ACC004;BBAS3;1;1171;1171;1171;17.55;20551.05;20551.05;20551.05;TRADER245
2025-06-29T16:20:57.418267100;ACC009;WEGE3;2;5783;5783;5783;29.65;171465.95;171465.95;171465.95;TRADER486
2025-06-29T16:20:57.418267100;ACC003;RADL3;2;2540;2540;2540;12.15;30861.00;30861.00;30861.00;TRADER871
2025-06-29T16:20:57.418267100;ACC004;WEGE3;1;9885;9885;9885;11.03;109031.55;109031.55;109031.55;TRADER420
2025-06-29T16:20:57.418267100;ACC010;PETR4;1;9722;9722;9722;22.69;220592.18;220592.18;220592.18;TRADER531
2025-06-29T16:20:57.418267100;ACC005;ITUB4;2;5354;5354;5354;18.68;100012.72;100012.72;100012.72;TRADER387
2025-06-29T16:20:57.418267100;ACC002;SUZB3;2;5023;5023;5023;15.78;79262.94;79262.94;79262.94;TRADER576
2025-06-29T16:20:57.418267100;ACC001;VALE3;2;9767;9767;9767;11.20;109390.40;109390.40;109390.40;TRADER266
2025-06-29T16:20:57.418267100;ACC003;BBDC4;1;3221;3221;3221;14.94;48121.74;48121.74;48121.74;TRADER981
2025-06-29T16:20:57.418267100;ACC009;SUZB3;1;7244;7244;7244;16.99;123075.56;123075.56;123075.56;TRADER935
2025-06-29T16:20:57.418267100;ACC003;RENT3;1;2730;2730;2730;28.92;78951.60;78951.60;78951.60;TRADER468
2025-06-29T16:20:57.418267100;ACC005;VALE3;1;6593;6593;6593;18.24;120256.32;120256.32;120256.32;TRADER48
2025-06-29T16:20:57.418267100;ACC002;SUZB3;2;2400;2400;2400;23.93;57432.00;57432.00;57432.00;TRADER966
2025-06-29T16:20:57.418267100;ACC007;RENT3;2;4741;4741;4741;20.24;95957.84;95957.84;95957.84;TRADER117
2025-06-29T16:20:57.418267100;ACC004;BBDC4;1;4597;4597;4597;22.07;101455.79;101455.79;101455.79;TRADER707
2025-06-29T16:20:57.418267100;ACC006;SUZB3;2;7895;7895;7895;21.65;170926.75;170926.75;170926.75;TRADER62
2025-06-29T16:20:57.418267100;ACC010;RADL3;1;8888;8888;8888;13.63;121143.44;121143.44;121143.44;TRADER941
2025-06-29T16:20:57.418267100;ACC008;SUZB3;1;9091;9091;9091;25.20;229093.20;229093.20;229093.20;TRADER604
2025-06-29T16:20:57.418267100;ACC001;RADL3;2;5289;5289;5289;28.01;148144.89;148144.89;148144.89;TRADER663
2025-06-29T16:20:57.418267100;ACC004;PETR4;1;8505;8505;8505;26.25;223256.25;223256.25;223256.25;TRADER767
2025-06-29T16:20:57.418267100;ACC003;ABEV3;1;7419;7419;7419;12.91;95779.29;95779.29;95779.29;TRADER943
2025-06-29T16:20:57.418267100;ACC002;BBAS3;2;2174;2174;2174;18.18;39523.32;39523.32;39523.32;TRADER532
2025-06-29T16:20:57.418267100;ACC001;RADL3;2;5989;5989;5989;25.98;155594.22;155594.22;155594.22;TRADER975
2025-06-29T16:20:57.418267100;ACC010;ABEV3;1;1591;1591;1591;13.65;21717.15;21717.15;21717.15;TRADER921
2025-06-29T16:20:57.418267100;ACC005;SUZB3;2;9021;9021;9021;15.13;136487.73;136487.73;136487.73;TRADER916
2025-06-29T16:20:57.418267100;ACC002;ITUB4;2;8560;8560;8560;15.92;136275.20;136275.20;136275.20;TRADER283
2025-06-29T16:20:57.418267100;ACC002;ITUB4;2;7494;7494;7494;27.16;203537.04;203537.04;203537.04;TRADER600
2025-06-29T16:20:57.418267100;ACC004;BBDC4;2;7855;7855;7855;24.81;194882.55;194882.55;194882.55;TRADER708
2025-06-29T16:20:57.418267100;ACC010;ABEV3;2;9565;9565;9565;14.58;139457.70;139457.70;139457.70;TRADER204
2025-06-29T16:20:57.418267100;ACC004;PETR4;2;4724;4724;4724;22.76;107518.24;107518.24;107518.24;TRADER795
2025-06-29T16:20:57.418267100;ACC005;PETR4;2;1835;1835;1835;25.78;47306.30;47306.30;47306.30;TRADER167
2025-06-29T16:20:57.418267100;ACC007;RADL3;2;9847;9847;9847;11.83;116490.01;116490.01;116490.01;TRADER733
2025-06-29T16:20:57.418267100;ACC002;RADL3;2;4570;4570;4570;23.16;105841.20;105841.20;105841.20;TRADER595
2025-06-29T16:20:57.418267100;ACC009;ABEV3;2;6014;6014;6014;20.73;124670.22;124670.22;124670.22;TRADER719
2025-06-29T16:20:57.418267100;ACC003;PETR4;1;2483;2483;2483;24.99;62050.17;62050.17;62050.17;TRADER379
2025-06-29T16:20:57.418267100;ACC010;PETR4;2;8342;8342;8342;13.49;112533.58;112533.58;112533.58;TRADER790
2025-06-29T16:20:57.418267100;ACC010;RENT3;1;8205;8205;8205;28.77;236057.85;236057.85;236057.85;TRADER623
2025-06-29T16:20:57.418267100;ACC002;PETR4;2;1514;1514;1514;23.32;35306.48;35306.48;35306.48;TRADER787
2025-06-29T16:20:57.418267100;ACC002;WEGE3;1;4973;4973;4973;26.52;131883.96;131883.96;131883.96;TRADER95
2025-06-29T16:20:57.418267100;ACC002;BBAS3;2;7157;7157;7157;24.76;177207.32;177207.32;177207.32;TRADER221
2025-06-29T16:20:57.418267100;ACC005;RENT3;2;2419;2419;2419;14.35;34712.65;34712.65;34712.65;TRADER899
2025-06-29T16:20:57.418267100;ACC006;ITUB4;2;4117;4117;4117;23.91;98437.47;98437.47;98437.47;TRADER893
2025-06-29T16:20:57.418267100;ACC002;ABEV3;1;2698;2698;2698;12.40;33455.20;33455.20;33455.20;TRADER5
2025-06-29T16:20:57.418267100;ACC004;PETR4;2;1644;1644;1644;20.06;32978.64;32978.64;32978.64;TRADER831
2025-06-29T16:20:57.418267100;ACC009;RENT3;1;1599;1599;1599;24.46;39111.54;39111.54;39111.54;TRADER404
2025-06-29T16:20:57.418267100;ACC001;VALE3;1;3153;3153;3153;17.94;56564.82;56564.82;56564.82;TRADER884
2025-06-29T16:20:57.418267100;ACC007;ABEV3;1;6673;6673;6673;25.94;173097.62;173097.62;173097.62;TRADER821
2025-06-29T16:20:57.418267100;ACC001;BBDC4;1;9199;9199;9199;22.32;205321.68;205321.68;205321.68;TRADER679
2025-06-29T16:20:57.418267100;ACC008;ITUB4;2;8362;8362;8362;27.95;233717.90;233717.90;233717.90;TRADER977
2025-06-29T16:20:57.418267100;ACC004;RADL3;2;4326;4326;4326;13.86;59958.36;59958.36;59958.36;TRADER242
2025-06-29T16:20:57.418267100;ACC010;WEGE3;2;2400;2400;2400;14.32;34368.00;34368.00;34368.00;TRADER748
2025-06-29T16:20:57.418267100;ACC003;BBDC4;1;2367;2367;2367;27.55;65210.85;65210.85;65210.85;TRADER120
2025-06-29T16:20:57.418267100;ACC001;ITUB4;2;8328;8328;8328;27.91;232434.48;232434.48;232434.48;TRADER991
2025-06-29T16:20:57.418267100;ACC006;ABEV3;2;8676;8676;8676;16.93;146884.68;146884.68;146884.68;TRADER665
2025-06-29T16:20:57.418267100;ACC001;VALE3;2;6875;6875;6875;27.34;187962.50;187962.50;187962.50;TRADER488
2025-06-29T16:20:57.418267100;ACC007;RENT3;1;3957;3957;3957;16.89;66833.73;66833.73;66833.73;TRADER643
2025-06-29T16:20:57.418267100;ACC003;ITUB4;2;5136;5136;5136;25.32;130043.52;130043.52;130043.52;TRADER883
2025-06-29T16:20:57.418267100;ACC004;BBAS3;2;6084;6084;6084;27.19;165423.96;165423.96;165423.96;TRADER64
2025-06-29T16:20:57.418267100;ACC007;RENT3;2;1684;1684;1684;26.72;44996.48;44996.48;44996.48;TRADER409
2025-06-29T16:20:57.418267100;ACC008;SUZB3;2;5138;5138;5138;16.96;87140.48;87140.48;87140.48;TRADER966
2025-06-29T16:20:57.418267100;ACC005;ABEV3;1;7535;7535;7535;12.96;97653.60;97653.60;97653.60;TRADER889
2025-06-29T16:20:57.418267100;ACC003;ITUB4;1;4581;4581;4581;27.60;126435.60;126435.60;126435.60;TRADER560
2025-06-29T16:20:57.418267100;ACC010;ITUB4;2;2486;2486;2486;28.33;70428.38;70428.38;70428.38;TRADER291
2025-06-29T16:20:57.418267100;ACC007;BBAS3;2;7570;7570;7570;12.74;96441.80;96441.80;96441.80;TRADER843
2025-06-29T16:20:57.418267100;ACC008;RADL3;2;5410;5410;5410;21.57;116693.70;116693.70;116693.70;TRADER258
2025-06-29T16:20:57.418267100;ACC008;ABEV3;1;5268;5268;5268;19.81;104359.08;104359.08;104359.08;TRADER103
2025-06-29T16:20:57.418267100;ACC001;RADL3;1;4061;4061;4061;19.58;79514.38;79514.38;79514.38;TRADER511
2025-06-29T16:20:57.418267100;ACC010;VALE3;1;6287;6287;6287;17.03;107067.61;107067.61;107067.61;TRADER81
2025-06-29T16:20:57.418267100;ACC003;BBDC4;2;9182;9182;9182;18.61;170877.02;170877.02;170877.02;TRADER27
2025-06-29T16:20:57.418267100;ACC005;ITUB4;2;5396;5396;5396;27.51;148443.96;148443.96;148443.96;TRADER255
2025-06-29T16:20:57.418267100;ACC002;BBDC4;1;8518;8518;8518;28.55;243188.90;243188.90;243188.90;TRADER849
2025-06-29T16:20:57.422580200;ACC002;ABEV3;1;8275;8275;8275;14.45;119573.75;119573.75;119573.75;TRADER10
2025-06-29T16:20:57.422580200;ACC008;RADL3;1;3374;3374;3374;19.05;64274.70;64274.70;64274.70;TRADER41
2025-06-29T16:20:57.422580200;ACC007;SUZB3;1;7460;7460;7460;13.70;102202.00;102202.00;102202.00;TRADER956
2025-06-29T16:20:57.422580200;ACC003;RADL3;1;6976;6976;6976;24.28;169377.28;169377.28;169377.28;TRADER556
2025-06-29T16:20:57.422580200;ACC010;BBDC4;2;1253;1253;1253;26.06;32653.18;32653.18;32653.18;TRADER392
2025-06-29T16:20:57.422580200;ACC007;ABEV3;2;7712;7712;7712;22.85;176219.20;176219.20;176219.20;TRADER465
2025-06-29T16:20:57.422580200;ACC004;BBDC4;2;6071;6071;6071;27.65;167863.15;167863.15;167863.15;TRADER113
2025-06-29T16:20:57.422580200;ACC006;BBDC4;2;8685;8685;8685;25.67;222943.95;222943.95;222943.95;TRADER681
2025-06-29T16:20:57.422580200;ACC007;RADL3;2;2221;2221;2221;11.10;24653.10;24653.10;24653.10;TRADER941
2025-06-29T16:20:57.422580200;ACC002;SUZB3;1;2036;2036;2036;17.63;35894.68;35894.68;35894.68;TRADER507
2025-06-29T16:20:57.422580200;ACC005;ABEV3;2;7006;7006;7006;27.25;190913.50;190913.50;190913.50;TRADER358
2025-06-29T16:20:57.422580200;ACC010;BBAS3;2;9768;9768;9768;13.63;133137.84;133137.84;133137.84;TRADER854
2025-06-29T16:20:57.422580200;ACC004;SUZB3;1;8650;8650;8650;14.38;124387.00;124387.00;124387.00;TRADER983
2025-06-29T16:20:57.422580200;ACC005;WEGE3;2;9089;9089;9089;12.60;114521.40;114521.40;114521.40;TRADER855
2025-06-29T16:20:57.422580200;ACC007;RADL3;2;4562;4562;4562;15.65;71395.30;71395.30;71395.30;TRADER679
2025-06-29T16:20:57.422580200;ACC010;ABEV3;2;7068;7068;7068;27.11;191613.48;191613.48;191613.48;TRADER459
2025-06-29T16:20:57.422580200;ACC009;PETR4;2;2585;2585;2585;18.44;47667.40;47667.40;47667.40;TRADER93
2025-06-29T16:20:57.422580200;ACC009;RADL3;1;1774;1774;1774;18.10;32109.40;32109.40;32109.40;TRADER16
2025-06-29T16:20:57.422580200;ACC001;SUZB3;2;3293;3293;3293;20.01;65892.93;65892.93;65892.93;TRADER964
2025-06-29T16:20:57.422580200;ACC006;RENT3;1;5285;5285;5285;14.12;74624.20;74624.20;74624.20;TRADER830
2025-06-29T16:20:57.422580200;ACC003;ITUB4;1;4481;4481;4481;27.91;125064.71;125064.71;125064.71;TRADER322
2025-06-29T16:20:57.422580200;ACC003;WEGE3;2;9002;9002;9002;26.93;242423.86;242423.86;242423.86;TRADER869
2025-06-29T16:20:57.422580200;ACC003;ITUB4;1;3423;3423;3423;12.02;41144.46;41144.46;41144.46;TRADER169
2025-06-29T16:20:57.422580200;ACC002;WEGE3;2;2902;2902;2902;14.79;42920.58;42920.58;42920.58;TRADER663
2025-06-29T16:20:57.422580200;ACC003;BBAS3;1;4242;4242;4242;25.75;109231.50;109231.50;109231.50;TRADER196
2025-06-29T16:20:57.422580200;ACC006;ABEV3;2;2848;2848;2848;13.77;39216.96;39216.96;39216.96;TRADER535
2025-06-29T16:20:57.422580200;ACC009;PETR4;1;3677;3677;3677;10.64;39123.28;39123.28;39123.28;TRADER721
2025-06-29T16:20:57.422580200;ACC001;RADL3;1;4375;4375;4375;23.40;102375.00;102375.00;102375.00;TRADER231
2025-06-29T16:20:57.422580200;ACC005;SUZB3;2;6140;6140;6140;15.77;96827.80;96827.80;96827.80;TRADER128
2025-06-29T16:20:57.422580200;ACC004;BBDC4;2;2099;2099;2099;15.46;32450.54;32450.54;32450.54;TRADER453
2025-06-29T16:20:57.422580200;ACC002;SUZB3;1;3421;3421;3421;29.96;102493.16;102493.16;102493.16;TRADER267
2025-06-29T16:20:57.422580200;ACC008;RENT3;2;5193;5193;5193;22.04;114453.72;114453.72;114453.72;TRADER659
2025-06-29T16:20:57.422580200;ACC007;ITUB4;1;4723;4723;4723;18.47;87233.81;87233.81;87233.81;TRADER244
2025-06-29T16:20:57.422580200;ACC007;PETR4;1;4385;4385;4385;20.43;89585.55;89585.55;89585.55;TRADER35
2025-06-29T16:20:57.422580200;ACC005;VALE3;2;5526;5526;5526;18.81;103944.06;103944.06;103944.06;TRADER561
2025-06-29T16:20:57.422580200;ACC001;BBAS3;1;3240;3240;3240;21.21;68720.40;68720.40;68720.40;TRADER215
2025-06-29T16:20:57.422580200;ACC005;BBDC4;2;7065;7065;7065;15.90;112333.50;112333.50;112333.50;TRADER513
2025-06-29T16:20:57.422580200;ACC002;PETR4;2;5535;5535;5535;25.09;138873.15;138873.15;138873.15;TRADER610
2025-06-29T16:20:57.422580200;ACC004;WEGE3;1;1283;1283;1283;20.74;26609.42;26609.42;26609.42;TRADER785
2025-06-29T16:20:57.422580200;ACC005;PETR4;1;2549;2549;2549;15.56;39662.44;39662.44;39662.44;TRADER436
2025-06-29T16:20:57.422580200;ACC006;BBDC4;1;3301;3301;3301;10.85;35815.85;35815.85;35815.85;TRADER620
2025-06-29T16:20:57.422580200;ACC005;SUZB3;2;2921;2921;2921;27.53;80415.13;80415.13;80415.13;TRADER377
2025-06-29T16:20:57.422580200;ACC005;PETR4;2;8616;8616;8616;18.20;156811.20;156811.20;156811.20;TRADER817
